lat,lon,region,species,elevation,start,end,source,name
36.51,-112.01,usa,PIED,1800,1535,1999,ITRDB,ut519
37.25,-111.53,usa,PIED,2000,1561,1999,ITRDB,ut520
37.3,-112.04,usa,PIED,1800,1590,2000,ITRDB,ut521
37.28,-112.06,usa,PIED,1900,1406,2000,ITRDB,ut522
40.48,-111.54,usa,PSME,2835,1702,1862,ITRDB,ut523
37.21,-112.08,usa,PIED,2134,1378,2002,ITRDB,ut524
40.58,-109.25,usa,PIED,2190,1365,2001,ITRDB,ut525
39.5,-110.1,usa,PIED,2145,887,2001,ITRDB,ut527
37.56,-109.48,usa,PSME,2431,350,2005,ITRDB,ut529
39.48,-110.2,usa,PSME,2134,-322,2005,ITRDB,ut530
41.23,-111.26,usa,JUSC,1980,1173,2010,ITRDB,ut531
41.3,-111.23,usa,JUSC,2100,1227,2010,ITRDB,ut532
40.08,-111.2,usa,PIED,1960,1313,2011,ITRDB,ut533
40.15,-111.25,usa,PIED,2130,1428,2011,ITRDB,ut534
40.34,-111.35,usa,PIFL,3000,351,2006,ITRDB,ut535
41.21,-111.58,usa,PSME,2133,1370,2012,ITRDB,ut536
41.22,-111.57,usa,PSME,2750,1133,2011,ITRDB,ut537
41.55,-111.37,usa,PSME,2730,1274,2010,ITRDB,ut538
37.59,-111.36,usa,PIPO,2690,1480,2005,ITRDB,ut539
38.31,-111.45,usa,PPTR,2770,1855,2006,ITRDB,ut540
40.55,-111.13,usa,JUOS,2130,736,2013,ITRDB,ut541
41.46,-111.4,usa,JUOS,2770,1338,2012,ITRDB,ut542
37.32,-109.54,usa,PIED,,94,1988,ITRDB,ut543
37.37,-110,usa,PSME,1895,1347,2009,ITRDB,ut544
39.02,-77.19,usa,FAGR,255,1827,1912,ITRDB,va001
37.15,-80.23,usa,PIPU,823,1822,1992,ITRDB,va020
36.49,-76.52,usa,TADI,9,932,1985,ITRDB,va021
38.28,-78.28,usa,TSCA,975,1755,1997,ITRDB,va024
36.47,-77.08,usa,TADI,5,1171,1984,ITRDB,va025
38.12,-78.09,usa,QUAL,200,1713,2000,ITRDB,va026
37.33,-79.04,usa,QUAL,230,1749,1998,ITRDB,va027
36.23,-80.37,usa,QUAL,340,1821,2000,ITRDB,va028
37.21,-80.22,usa,QUAL,550,1722,2001,ITRDB,va029
37.47,-77.06,usa,FAGR,14,1858,2004,ITRDB,va030
37.47,-77.06,usa,FAGR,4,1854,2004,ITRDB,va031
37.11,-80.29,usa,TSCA,570,1869,2010,ITRDB,va032
37.17,-80.28,usa,QUAL,730,1914,2005,ITRDB,va033
37.17,-80.17,usa,QUAL,800,1814,2002,ITRDB,va034
37.17,-80.48,usa,QUAL,600,1919,2006,ITRDB,va035
37.16,-80.26,usa,QUAL,800,1918,2010,ITRDB,va036
37.13,-80.13,usa,QUAL,636,1697,2011,ITRDB,va037
36.4,-76.32,usa,PITA,26,1830,1975,ITRDB,va20
44.27,-72.51,usa,ACSH,550,1808,2005,ITRDB,vt003
44.27,-72.51,usa,ACSH,725,1865,2005,ITRDB,vt004
44.27,-72.51,usa,PCRU,725,1668,2005,ITRDB,vt005
44.27,-72.51,usa,PCRU,900,1734,2005,ITRDB,vt006
44.27,-72.51,usa,TSCA,360,1785,2005,ITRDB,vt007
44.27,-72.51,usa,ABBA,900,1879,2005,ITRDB,vt008
42.48,-72.37,usa,TSCA,,1453,1834,ITRDB,vt009
42.51,-72.36,usa,TSCA,,1570,1869,ITRDB,vt010
42.56,-72.37,usa,TSCA,,1557,1847,ITRDB,vt011
42.47,-72.4,usa,TSCA,,1568,1834,ITRDB,vt013
43.29,-72.23,usa,TSCA,,1624,1845,ITRDB,vt014
48.25,-120.03,usa,PSME,914,1700,1966,ITRDB,wa045
48.03,-121.24,usa,PSME,805,1248,1980,ITRDB,wa047
46.53,-121.37,usa,PSME,1170,1286,1979,ITRDB,wa048
48.04,-121.2,usa,PSME,747,1500,1980,ITRDB,wa049
47.01,-121.42,usa,PSME,914,1447,1980,ITRDB,wa050
48.38,-121.22,usa,TSME,1140,1401,1980,ITRDB,wa051
47.18,-120.33,usa,LAOC,1682,1487,1980,ITRDB,wa052
47.36,-123.35,usa,PSME,988,1324,1980,ITRDB,wa053
47.36,-123.14,usa,PSME,830,1574,1980,ITRDB,wa054
47.59,-123.03,usa,PSME,750,1499,1980,ITRDB,wa055
47.25,-121.28,usa,TSME,1530,1259,1979,ITRDB,wa056
47.32,-121.03,usa,PIAL,1840,1430,1980,ITRDB,wa057
47.29,-123.35,usa,TSME,1140,1417,1980,ITRDB,wa058
47.21,-120.33,usa,PIPO,1240,1433,1980,ITRDB,wa059
48,-120.36,usa,PIPO,915,1649,1980,ITRDB,wa060
48.28,-120.3,usa,LALY,2100,1316,1980,ITRDB,wa061
47.04,-121.34,usa,PSME,790,1601,1980,ITRDB,wa062
46.51,-121.3,usa,TSME,1660,1586,1980,ITRDB,wa063
48.1,-120.22,usa,LALY,2195,1487,1982,ITRDB,wa064
47.3,-120.48,usa,LALY,2164,1542,1982,ITRDB,wa065
46.37,-121.25,usa,TSME,1750,1520,1982,ITRDB,wa066
46.09,-122.09,usa,ABAM,1200,1609,1983,ITRDB,wa081
47.57,-123.28,usa,ABAM,1560,1698,1983,ITRDB,wa082
48.42,-118.2,usa,LAOC,1800,1605,1983,ITRDB,wa083
47.58,-123.26,usa,PSME,1360,1750,1983,ITRDB,wa084
47.22,-121.2,usa,PSME,798,1234,5678,ITRDB,wa085
47.5,-123.02,usa,PSME,867,1288,1987,ITRDB,wa086
48.2,-121.43,usa,PSME,1052,1502,1987,ITRDB,wa087
48,-124,usa,PSME,267,1394,1987,ITRDB,wa088
46.38,-121.5,usa,PSME,900,1539,1987,ITRDB,wa089
47.53,-121.2,usa,PSME,967,1326,1987,ITRDB,wa090
46.48,-121.53,usa,PSME,970,1410,1987,ITRDB,wa091
48.4,-121.2,usa,TSME,1220,1731,1992,ITRDB,wa092
48.4,-121.2,usa,TSME,1370,1706,1992,ITRDB,wa093
48.4,-121.2,usa,TSME,1525,1765,1992,ITRDB,wa094
47.54,-123.45,usa,TSME,1220,1571,1992,ITRDB,wa095
47.54,-123.45,usa,TSME,1315,1779,1992,ITRDB,wa096
47.54,-123.45,usa,TSME,1465,1570,1992,ITRDB,wa097
47.5,-121,usa,TSME,1130,1610,1992,ITRDB,wa098
47.5,-121,usa,TSME,1465,1713,1992,ITRDB,wa099
47.5,-121,usa,TSME,1740,1584,1992,ITRDB,wa100
46.5,-121.45,usa,TSME,1425,1406,1992,ITRDB,wa101
46.5,-121.45,usa,TSME,1645,1719,1992,ITRDB,wa102
46.5,-121.45,usa,TSME,1830,1698,1992,ITRDB,wa103
46.1,-121.3,usa,TSME,1495,1610,1992,ITRDB,wa104
46.1,-121.3,usa,TSME,1735,1721,1993,ITRDB,wa105
46.1,-121.3,usa,TSME,1890,1690,1992,ITRDB,wa106
46.1,-121.3,usa,ABLA,1465,1853,1992,ITRDB,wa107
46.1,-121.3,usa,ABLA,1735,1850,1992,ITRDB,wa108
46.1,-121.3,usa,ABLA,1890,1850,1992,ITRDB,wa109
46.5,-121.45,usa,ABLA,1540,1811,1992,ITRDB,wa110
46.5,-121.45,usa,ABLA,1645,1850,1992,ITRDB,wa111
46.5,-121.45,usa,ABLA,1840,1850,1992,ITRDB,wa112
47.5,-121,usa,ABLA,1570,1865,1992,ITRDB,wa113
47.5,-121,usa,ABLA,1630,1863,1992,ITRDB,wa114
47.5,-121,usa,ABLA,1740,1850,1992,ITRDB,wa115
47.5,-123.31,usa,ABLA,1395,1850,1990,ITRDB,wa116
47.5,-123.31,usa,ABLA,1525,1850,1990,ITRDB,wa117
47.5,-123.31,usa,ABLA,1725,1850,1990,ITRDB,wa118
47.51,-123.29,usa,ABLA,1540,1787,1990,ITRDB,wa119
47.51,-123.29,usa,ABLA,1675,1850,1990,ITRDB,wa120
47.51,-123.29,usa,ABLA,1860,1850,1990,ITRDB,wa121
48,-123.25,usa,ABLA,1375,1839,1990,ITRDB,wa122
48,-123.25,usa,ABLA,1560,1850,1990,ITRDB,wa123
48,-123.25,usa,ABLA,1820,1850,1990,ITRDB,wa124
47.55,-123.15,usa,ABLA,1340,1850,1990,ITRDB,wa125
47.55,-123.15,usa,ABLA,1595,1857,1990,ITRDB,wa126
47.55,-123.15,usa,ABLA,1800,1854,1990,ITRDB,wa127
48.43,-120.39,usa,ABLA,1495,1851,1992,ITRDB,wa128
46.27,-123.58,usa,THPL,50,991,1986,ITRDB,wa129
47.08,-124.11,usa,THPL,0,1305,1680,ITRDB,wa130
46.18,-123.41,usa,THPL,0,1291,1691,ITRDB,wa131
46.38,-123.57,usa,THPL,0,1325,1682,ITRDB,wa132
46.54,-124.01,usa,THPL,0,1378,1685,ITRDB,wa133
48.86,-121.68,usa,TSME,1310,1600,2006,ITRDB,wa134
48.16,-120.27,usa,LALY,2190,1336,2005,ITRDB,wa135
46.42,-120.55,usa,PIPO,910,1389,2013,ITRDB,wa136
48.47,-120.16,usa,PIPO,1100,1626,2011,ITRDB,wa137
48.11,-120.16,usa,PIPO,1230,1541,2012,ITRDB,wa138
48.31,-118.45,usa,PIPO,965,1600,2012,ITRDB,wa139
48.35,-119.08,usa,PIPO,1150,1508,2013,ITRDB,wa140
48.36,-119.42,usa,PIPO,850,1621,2012,ITRDB,wa141
47.2,-120.37,usa,PIPO,1400,1464,2012,ITRDB,wa142
46.38,-121.29,usa,PSME,1120,1791,1986,ITRDB,wa2
47.22,-120.18,usa,PSME,1250,1788,1986,ITRDB,wa3
46.2,-121.1,usa,PSME,810,1885,1986,ITRDB,wa4
46.2,-121.1,usa,PIPO,820,1921,1986,ITRDB,wa5
46.21,-122.05,usa,TSHE,980,1630,1986,ITRDB,wa6
42.4,-87.54,usa,QUAL,217,1807,2000,ITRDB,wi006
44.55,-87.14,usa,THOC,140,1385,2000,ITRDB,wi007
45.41,-92.53,usa,QUMA,240,1695,2008,ITRDB,wi008
45.51,-92.22,usa,QUMA,290,1858,2008,ITRDB,wi009
46.42,-91.36,usa,QUMA,200,1909,2008,ITRDB,wi010
45.13,-88.21,usa,PIRE,290,1652,2008,ITRDB,wi011
45.21,-88.26,usa,PIRE,387,1638,1871,ITRDB,wi012
44.18,-87.32,usa,PCMA,179,-12000,-11750,ITRDB,wi013
38.03,-81.03,usa,PIVI,580,1830,2005,ITRDB,wv004
38.39,-79.22,usa,JUVI,140,481,1998,ITRDB,wv005
37.31,-80.59,usa,TSCA,670,1858,2012,ITRDB,wv006
37.59,-82.22,usa,TSCA,250,1756,2012,ITRDB,wv007
38.37,-79.47,usa,TSCA,900,1770,2010,ITRDB,wv008
37.58,-80.56,usa,PIRI,700,1828,2014,ITRDB,wv009
38.39,-79.22,usa,JUVI,283,481,1998,ITRDB,wv010
41.08,-106.03,usa,PSME,2375,1412,1990,ITRDB,wy019
41.24,-106.17,usa,PCEN,3290,1421,1990,ITRDB,wy020
44.09,-107.03,usa,PCEN,2850,1496,1983,ITRDB,wy021
41.18,-107.42,usa,PCEN,3150,1401,1983,ITRDB,wy022
44.22,-110.08,usa,PCEN,2580,1388,1983,ITRDB,wy023
44.47,-107.52,usa,PCEN,2820,1508,1983,ITRDB,wy024
43.43,-110.03,usa,PCEN,2820,1672,1983,ITRDB,wy025
41.52,-110.48,usa,PIFL,2225,1480,1998,ITRDB,wy026
44.59,-110.4,usa,PSME,2179,952,1999,ITRDB,wy027
43.26,-109.33,usa,PSME,2696,1459,2000,ITRDB,wy028
44.11,-108.43,usa,PSME,1474,1484,1999,ITRDB,wy029
41.22,-106.14,usa,PCEN,3235,1097,1999,ITRDB,wy030
41.09,-106.47,usa,PSME,2500,1380,2001,ITRDB,wy031
41.09,-105.22,usa,PIPO,2500,1511,2001,ITRDB,wy032
44.45,-110.15,usa,PIAL,2542,1390,2005,ITRDB,wy033
44.35,-104.42,usa,PIPO,1319,1340,2000,ITRDB,wy034
44.37,-110.26,usa,PICO,2400,1900,2008,ITRDB,wy035
44.36,-110.24,usa,PICO,2378,1734,2009,ITRDB,wy036
43.37,-110.26,usa,PIFL,2300,1315,2006,ITRDB,wy037
42.48,-110.36,usa,PIFL,2743,870,1998,ITRDB,wy038
44.56,-109.39,usa,PSME,2591,1477,2007,ITRDB,wy039
44.11,-108.43,usa,PSME,1474,1194,2000,ITRDB,wy040
42.33,-108.49,usa,PIFL,2731,1017,2007,ITRDB,wy041
42.27,-108.52,usa,PIFL,2431,1200,2006,ITRDB,wy042
42.51,-109.38,usa,PSME,2431,1576,2006,ITRDB,wy043
42.58,-109.46,usa,PSME,2430,1507,2006,ITRDB,wy045
44.44,-109.54,usa,PCEN,2961,1440,2012,ITRDB,wy046
44.34,-110.23,usa,PICO,2395,1758,2010,ITRDB,wy047
44.42,-110.3,usa,PICO,2349,1680,2010,ITRDB,wy048
44.59,-110.42,usa,PIFL,1917,471,1998,ITRDB,wy049
44.48,-110.26,usa,PIAL,3030,937,1998,ITRDB,wy050
44.44,-110.43,usa,PICO,2675,1597,2009,ITRDB,wy051
43.34,-110.13,usa,PSME,2457,1076,2007,ITRDB,wy052
43.38,-110.3,usa,PIFL,2199,1228,2006,ITRDB,wy053
43.18,-110.4,usa,PIFL,1997,1074,2006,ITRDB,wy054
43.18,-110.4,usa,PSME,1997,1584,2006,ITRDB,wy055
43.2,-110.48,usa,PIFL,2085,1495,2006,ITRDB,wy056
61.41,-145.1,usa,PCMA,230,1890,2015,ITRDB,ak153
63.55,-145.4,usa, PCGL ,200,1648,2013,ITRDB,ak154
63.55,-145.4,usa,PCMA,200,1776,2013,ITRDB,ak155
58.4,-134.58,usa,CHNO ,,1700,2004,ITRDB,ak156
57.32,-135.35,usa,CHNO,,1700,2004,ITRDB,ak157
56.14,-131.56,usa,CHNO ,,1700,1995,ITRDB,ak158
63.55,-145.4,usa,BEAK,200,1829,2013,ITRDB,ak159
63.55,-145.4,usa,PPTR,200,1825,2015,ITRDB,ak160
68.23,-149.18,usa,SAPC,910,1966,2015,ITRDB,ak161
69.59,-153.02,usa,SAPC ,35,1968,2016,ITRDB,ak162
69.59,-153.02,usa,SAPC ,38,1974,2016,ITRDB,ak163
68.38,-149.37,usa,SAPC ,739,1962,2016,ITRDB,ak164
64.57,-148.22,usa,PCMA  ,877,1971,2017,ITRDB,ak165
61.44,-148.57,usa,BEAK,305,1938,2017,ITRDB,ak166
60.73,-148.47,usa,TSME  ,50,957,1991,ITRDB,ak167
60.73,-148.47,usa,TSME ,50,312,725,ITRDB,ak168
60.51,-145.35,usa,TSME ,60,838,2001,ITRDB,ak169
60.51,-145.35,usa,TSME ,60,114,608,ITRDB,ak170
60.51,-145.35,usa,PCSI,60,933,2001,ITRDB,ak171
60.51,-145.35,usa,PCSI,60,235,599,ITRDB,ak172
34.04,-86.03,usa,QUBN ,230,1925,2018,ITRDB,al004
-41.11,-71.47,southamerica,NOPU,1425,1539,2011,ITRDB,arge139
-41.15,-71.17,southamerica,NOPU  ,1616,962,2011,ITRDB,arge140
-41.16,-71.38,southamerica,NOPU,1520,1546,2011,ITRDB,arge141
-41.08,-71.48,southamerica,FICU,950,888,2011,ITRDB,arge142
-41.1,-71.47,southamerica,FICU ,950,836,2011,ITRDB,arge144
-41.38,145.56,australia,ATSE,1000,302,2008,ITRDB,ausl050
-17.18,145.35,australia,TOCI,720,1812,2000,ITRDB,ausl051
-28.15,153.08,australia,TOCI,750,1855,2001,ITRDB,ausl052
-41.5,145.32,australia,LGFR,,-2145,2009,ITRDB,ausl053
-12.43,134.2,australia,CAIN,,1761,2015,ITRDB,ausl054
-11.39,132.45,australia,CAIN ,,1845,1973,ITRDB,ausl055
48.11,16.12,europe,QUPE,300,1462,2003,ITRDB,aust114
47.57,16.04,europe,PILR,500,1319,2002,ITRDB,aust115
32.25,-110.43,usa,PIAZ,2534,1833,2013,ITRDB,az595
32.25,-110.43,usa,PIPO,2534,1862,2012,ITRDB,az596
32.26,-110.47,usa,PIAZ,2577,1864,2013,ITRDB,az597
32.26,-110.47,usa,PIPO,2577,1814,2012,ITRDB,az598
59,-53.2,southamerica,CESP,163,1786,2016,ITRDB,bra001
-14.3,-44.11,southamerica,CEFI,530,1882,2017,ITRDB,bra002
52.48,1.13,europe,QUSP,46,1670,2008,ITRDB,brit065
52.54,1.16,europe,QUSP,55,1715,2009,ITRDB,brit066
52.45,1.02,europe,QUSP,39,1797,2009,ITRDB,brit067
52.35,1.1,europe,QUSP ,41,1828,2008,ITRDB,brit068
51.25,-0.35,europe,PISY,10,1458,2003,ITRDB,brit070
51.59,-0.35,europe,QURO,50,1613,2003,ITRDB,brit071
55.16,-3.26,europe,QURO,175,1706,2003,ITRDB,brit072
37.18,-118.06,usa,PILO,3230,1284,2007,ITRDB,ca690
61.18,-121.18,canada,PCMA,280,1842,2013,ITRDB,cana557
53.24,-113.45,canada,BEPA,712,1926,2017,ITRDB,cana558
53.24,-113.45,canada,PCGL,712,1926,2017,ITRDB,cana559
53.24,-113.45,canada, PIBN ,712,1927,2017,ITRDB,cana560
53.24,-113.45,canada,PPTR,712,1931,2017,ITRDB,cana561
49.48,-113.56,canada,PSME,1590,1615,2006,ITRDB,cana562
49.54,-114.12,canada,PSME,1685,1579,2004,ITRDB,cana563
49.55,-114.01,canada,PIFL,1295,1490,2007,ITRDB,cana564
49,-113.54,canada,PSME,1300,1759,2005,ITRDB,cana565
49.53,-114.18,canada,PSME,1450,1525,2012,ITRDB,cana566
50.01,-114.11,canada,PSME,1540,1442,2004,ITRDB,cana567
49.24,-114.06,canada,PSME,1570,1627,2004,ITRDB,cana568
49.06,-113.27,canada,PIFL,1470,1467,2007,ITRDB,cana569
49.42,-114,canada,PSME,1395,1377,2004,ITRDB,cana570
50,-114.12,canada,PSME,1675,1613,2004,ITRDB,cana571
49.04,-113.54,canada,PSME,1285,1450,2005,ITRDB,cana572
49.36,-114.36,canada,PIFL,1385,1458,2004,ITRDB,cana574
49.39,-113.46,canada,PIFL,1310,1347,2007,ITRDB,cana575
49.08,-113.27,canada,PSME,1260,1738,2009,ITRDB,cana576
49.5,-114.11,canada,PIFL,1425,1204,2004,ITRDB,cana577
50.24,-114.24,canada,PIFL,1515,1563,2004,ITRDB,cana578
50.2,-114.15,canada,PSME,1500,1340,2004,ITRDB,cana579
51.12,-114.18,canada,PSME,1575,1575,2013,ITRDB,cana580
50.36,-115.07,canada,PCEN,1750,1472,2011,ITRDB,cana581
50.05,-114.08,canada,PSME,1540,1708,2005,ITRDB,cana582
49.53,-114.1,canada,PSME,1570,1567,2013,ITRDB,cana583
49.54,-114.06,canada,PSME,1570,1552,2004,ITRDB,cana584
49.2,-114.18,canada,PIAL,2060,1372,2009,ITRDB,cana585
49.31,-114.37,canada,PIFL,1700,1009,2010,ITRDB,cana586
49.25,-119.52,canada,PIPO,,1811,2007,ITRDB,cana587
49.26,-119.52,canada,PSME,,1579,2007,ITRDB,cana588
49.44,-119.28,canada,PSME,,1619,2008,ITRDB,cana589
37.26,-106.38,usa,PIAR,3560,-268,2009,ITRDB,co656
37.13,-104.47,usa,PIPO,2386,1679,1997,ITRDB,co657
38.44,-106.48,usa,PSME,2926,1319,2013,ITRDB,co658
40.03,-105.21,usa,PIPO ,2180,1683,2002,ITRDB,co659
37.33,-105.34,usa,PIED,2575,1450,2013,ITRDB,co660
60,23.05,europe,QURO ,5,1822,2004,ITRDB,finl075
68.56,28.25,europe,PISY,150,1508,2003,ITRDB,finl076
62.59,31.16,europe,PISY,200,1580,2003,ITRDB,finl077
48.23,2.4,europe,QUPE,100,1306,2000,ITRDB,fran049
48.15,-1.42,europe,QURO,100,1751,1998,ITRDB,fran050
51.3,9.47,europe,QUPE,320,1770,2002,ITRDB,germ226
40.04,20.54,europe,PIHE,2141,673,2015,ITRDB,gree013
40.04,20.54,europe,PIHE,2163,575,2014,ITRDB,gree014
40.04,20.54,europe,PIHE ,1951,720,2015,ITRDB,gree015
40.04,20.54,europe,PIHE,2070,685,2014,ITRDB,gree016
40.04,20.54,europe,PIHE ,2091,1072,2015,ITRDB,gree017
40.04,20.54,europe,PIHE,2209,1167,2015,ITRDB,gree018
40.04,20.54,europe,PIHE ,2049,1172,2015,ITRDB,gree019
40.04,20.54,europe,PIHE,2049,1493,2015,ITRDB,gree020
44.47,-115.52,usa,PIPO,1800,1589,2013,ITRDB,id018
46.2,10.4,europe,LADE,2008,1420,2015,ITRDB,ital050
46.25,10.41,europe,PICE,2250,1647,2016,ITRDB,ital051
54.53,23.58,europe,PISY ,45,1487,2003,ITRDB,lith046
42.06,-72.29,usa,QURU,,1876,2008,ITRDB,ma020
42.18,-72.06,usa,FRAM,,1898,2008,ITRDB,ma021
42.18,-72.06,usa,PIST,,1897,2008,ITRDB,ma022
44.2,-68.04,usa,PCRU,18,1649,2001,ITRDB,me038
27.03,-107.05,mexico,PIAZ,1390,1916,2015,ITRDB,mexi113
27.03,-107.05,mexico,PIEN,1390,1908,2015,ITRDB,mexi114
27.03,-107.05,mexico,PICH,1390,1918,2015,ITRDB,mexi115
48.1,99.51,asia,PISI,2065,-732,2014,ITRDB,mong041
46.41,101.45,asia,PISI,2125,-416,2013,ITRDB,mong042
32.58,-5.04,africa,CDAT,2200,1560,2000,ITRDB,morc025
30.24,-88.25,usa,PIEL,2,1909,2014,ITRDB,ms004
47.35,-103.22,usa,PPDE,589,1643,2010,ITRDB,nd013
46.57,-103.31,usa,PPDE,685,1829,2011,ITRDB,nd014
-47.02,167.44,australia,HABI,100,1457,2010,ITRDB,newz118
-46.5,167.45,australia,HABI,100,1407,2013,ITRDB,newz119
-42.3,171.44,australia,LGCO,200,1230,2003,ITRDB,newz120
-43.14,170.17,australia,LGCO,120,470,1999,ITRDB,newz121
-42.42,171.34,australia,LIBI,870,1064,2010,ITRDB,newz124
-42.3,171.44,australia,LIBI,200,1464,2004,ITRDB,newz125
-42.4,171.24,australia,LIBI,650,1330,1999,ITRDB,newz126
-42.22,171.46,australia,LIBI,280,1303,2009,ITRDB,newz127
-45.49,170.34,australia,LIBI,530,1492,2010,ITRDB,newz128
-42.19,172.07,australia,LIBI,680,1480,2012,ITRDB,newz129
35.49,-106.37,usa,PIPO,2500,1681,2011,ITRDB,nm618
35.51,-106.36,usa,PIPO,2623,1653,2012,ITRDB,nm619
62,12.11,europe,PISY ,800,1449,2004,ITRDB,norw016
41.25,-74.12,usa,PIRI,698,1616,2012,ITRDB,ny049
42.92,-122.05,usa,TSME,2198,1510,2012,ITRDB,or098
42.97,-122.15,usa,TSME,2221,1566,2012,ITRDB,or099
42.93,-122.17,usa,TSME,2186,1449,2012,ITRDB,or100
42.93,-122.02,usa,TSME ,2352,1508,2012,ITRDB,or101
42.98,-122.1,usa,TSME,2075,1490,2012,ITRDB,or102
42.91,-122.07,usa,TSME,2198,1569,2012,ITRDB,or103
42.97,-122.07,usa,TSME,2050,1474,2012,ITRDB,or104
40.42,-77.45,usa,QUSP,500,1828,2016,ITRDB,pa017
50.07,20.23,europe,PISY,190,1622,2003,ITRDB,pola038
50.07,20.23,europe,QURO,190,1663,2003,ITRDB,pola039
54.06,22.56,europe,PISY,160,1600,2004,ITRDB,pola040
56.32,161.58,asia,BEER ,112,1814,2014,ITRDB,russ260
56.42,160.57,asia,BEER,120,1823,2014,ITRDB,russ261
55.58,160.08,asia,LAGM,486,1675,2014,ITRDB,russ262
55.57,160.12,asia,LAGM,743,1674,2014,ITRDB,russ263
55.57,160.14,asia,LAGM,944,1653,2014,ITRDB,russ264
52.49,158.1,asia,BEER,68,1763,2014,ITRDB,russ265
52.41,158.1,asia,BEER,410,1792,2014,ITRDB,russ266
53.19,157.33,asia,BEER,278,1841,2014,ITRDB,russ267
52.49,158.1,asia,BEER,120,1740,2014,ITRDB,russ268
36.46,-5.25,europe,ABPN,1200,1785,1998,ITRDB,spai074
36.41,-5.01,europe,ABPN,1500,1689,1999,ITRDB,spai075
36.41,-4.58,europe,ABPN,1500,1886,1998,ITRDB,spai076
43.03,-5.14,europe,PISY,1650,1546,1995,ITRDB,spai077
37.48,-2.57,europe,PINI,1816,1125,2002,ITRDB,spai082
43.04,-5.15,europe,PISY,1600,1511,2002,ITRDB,spai083
42.14,1.42,europe,PIUN,2100,1269,2003,ITRDB,spai084
37.11,-80.23,usa,QUSP,634,1891,2010,ITRDB,va038
37.11,-80.23,usa,PISP,634,1949,2010,ITRDB,va039
37.11,-80.29,usa,QUPR,634,1821,2010,ITRDB,va040
45.52,-121.41,usa,TSME,1297,1659,2011,ITRDB,wa143
48.34,-120.5,usa,TSME,1540,1623,2011,ITRDB,wa144
48.3,-121.13,usa,TSME,1769,1346,2011,ITRDB,wa145
47.51,-121.02,usa,TSME,1703,1615,2011,ITRDB,wa146
48.22,-121.05,usa,TSME,1613,1392,2011,ITRDB,wa147
48.41,-121.19,usa,TSME,1473,1746,2011,ITRDB,wa148
48.35,-123.12,usa,PSME,35,1650,2011,ITRDB,wa149
32.25,-110.43,usa,PIPO,2534,1862,2009,ITRDB,az599
32.25,-110.43,usa,PIAZ ,2534,1833,2013,ITRDB,az600
32.25,-110.43,usa,PIPO,2534,1884,2012,ITRDB,az601
32.26,-110.47,usa,PIPO,2577,1907,2012,ITRDB,az602
32.26,-110.47,usa,PIAZ ,2577,1870,2012,ITRDB,az603
32.26,-110.47,usa,PIPO,2577,1859,2012,ITRDB,az604
51.21,-1.51,europe,QUSP,,1203,1372,ITRDB,brit073
54.51,-2.03,europe,QUSP,,1326,1532,ITRDB,brit074
51.27,-2.02,europe,QUSP,,1111,1323,ITRDB,brit075
53.14,-1.18,europe,QUSP,,1532,1749,ITRDB,brit076
52.48,-1.33,europe,QUSP,,1685,1805,ITRDB,brit077
53.03,-1.21,europe,QUSP,,1381,1559,ITRDB,brit078
52.06,-2.1,europe,QUSP,,1639,1753,ITRDB,brit079
53.18,-1.28,europe,QUSP,,1327,1429,ITRDB,brit080
52.24,0.16,europe,QUSP,,891,1090,ITRDB,brit081
50.41,-4.08,europe,QUSP,,1681,1772,ITRDB,brit082
51.36,-0.28,europe,QUSP,,1695,1769,ITRDB,brit083
51.31,-0.08,europe,PISY,,1368,1670,ITRDB,brit084
51.08,-2.13,europe,QUSP,,1260,1409,ITRDB,brit085
51.11,-3.13,europe,QUSP ,,1425,1544,ITRDB,brit086
53.45,-1.2,europe,QUSP,,1424,1668,ITRDB,brit087
52.34,-0.43,europe,QUSP,,1085,1221,ITRDB,brit088
50.51,-3.45,europe,QUSP,,1124,1315,ITRDB,brit089
51.04,-1.48,europe,QUSP,,878,1230,ITRDB,brit090
51.45,-0.21,europe,QUSP,,969,1053,ITRDB,brit091
53.25,-2.09,europe,QUSP,,1019,1133,ITRDB,brit092
50.38,-4.13,europe,QUSP,,1741,2013,ITRDB,brit093
53.06,-0.12,europe,QUSP,,1759,1981,ITRDB,brit094
51.29,-0.36,europe,QUSP,,1423,1573,ITRDB,brit095
39.25,-120.19,usa,ABMA,2517,1540,2015,ITRDB,ca691
39.25,-120.19,usa,TSME,2503,1615,2015,ITRDB,ca692
39.18,-120.11,usa,ABCO,1977,1896,2014,ITRDB,ca693
39.18,-120.11,usa,PIPO,1975,1829,2014,ITRDB,ca694
60.46,-135.44,canada,PCGL,870,1643,2013,ITRDB,cana590
60.46,-135.44,canada,PICO,870,1772,2013,ITRDB,cana591
26.45,101.57,asia,PIYU,1359,1979,2017,ITRDB,chin076
26.44,101.56,asia,PIYU,1170,1977,2017,ITRDB,chin077
26.57,101.4,asia,PIYU,1256,1972,2016,ITRDB,chin078
26.56,101.4,asia,PIYU,1502,1976,2016,ITRDB,chin079
26.56,101.4,asia,PIYU,1725,1968,2017,ITRDB,chin080
30.21,119.31,asia,PITW,950,1826,2015,ITRDB,chin081
